x,y,videoTime,classification
1400.09,796.71,182.834048,SP
1472.24,840.62,182.86371,SP
1475.15,823.98,182.901397,SP
1460.74,833.84,182.932663,SP
1457.1,833.39,182.978696,SP
1463.12,856.53,183.009514,SP
1467.39,870.34,183.044399,SP
1466.53,854.92,183.084425,SP
1467.77,840.28,183.13814,SP
1461.63,846.52,183.172241,SP
1454.68,849.74,183.210213,SP
1457.81,822.98,183.236934,SP
1396.53,798.3,183.281602,SP
1368.56,771.74,183.310406,SP
1270.6,711.67,183.35276,SP
1266.34,712.2,183.379096,SP
1211.74,676.84,183.4186,SP
1171.66,666.03,183.44558,SP
1102.97,643.78,183.483646,SACCADE
1063.89,637.91,183.512939,SACCADE
1052.01,633.67,183.554742,SACCADE
1014.6,624.77,183.586828,SACCADE
990.79,609.44,183.624173,SACCADE
898.17,589.56,183.665024,SACCADE
738.09,509.29,183.701081,SACCADE
649.32,445.85,183.728087,SACCADE
501.17,424.01,183.776104,SACCADE
461.08,443.77,183.805145,SACCADE
417.14,431.7,183.843671,SACCADE
379.12,439.19,183.872477,SP
297.94,424.87,183.913762,SP
258.76,407.91,183.944862,SP
316.13,380.5,183.980906,SP
251.98,357.32,184.011692,SP
210.77,360.19,184.052599,SP
267.61,339.48,184.084064,SP
266.37,335.02,184.122683,SP
347.85,322.54,184.169944,SP
343.09,316.14,184.203939,SP
361.04,304.09,184.233855,SP
364.51,301.82,184.275361,SP
418.7,299.67,184.305467,SP
499.82,303.02,184.343578,SP
551.83,291.91,184.375439,SP
574.54,294.78,184.413373,SP
611.01,298.8,184.446047,SP
580.96,296.09,184.480605,SP
634.81,304.81,184.529622,SP
654.25,300.96,184.564173,SP
661.47,312.05,184.605737,SP
675.99,313.29,184.653552,SP
729.04,319.98,184.688976,SP
763.55,334.54,184.723108,SP
797.43,332.78,184.768112,SP
804.4,317.89,184.809631,SP
813.24,332.48,184.841126,SP
795.19,349.84,184.895221,SP
787.92,366.36,184.944255,SP
752.21,391.07,184.979209,SP
727.69,406.49,185.02551,SP
728.57,418.6,185.059673,SP
716.84,433.36,185.088861,SP
692.09,451.64,185.130341,SP
650.28,470.22,185.164936,SP
649.31,469.29,185.201847,SP
622.83,472.61,185.244957,SP
558.81,486.97,185.282071,SP
543.65,500.05,185.319119,SP
509.07,517.86,185.364261,SP
431.74,518.04,185.409087,SP
393.58,514.9,185.445051,SP
315.4,513.07,185.499493,SP
219.04,535.47,185.54847,SP
238.9,525.3,185.608194,SP
217.52,507.81,185.652069,SP
195.94,502.39,185.685455,SP
173.28,496.85,185.735164,SP
181.55,460.92,185.765396,SP
171.43,441.79,185.804896,SP
130.64,407.79,185.840679,SP
98.51,379.7,185.881433,SP
126.41,359.39,185.912879,SP
118.41,348.9,185.955496,SP
131.65,301.74,185.986165,SP
145.76,313.29,186.022714,SP
145.71,309.55,186.068586,SP
120.08,310.61,186.108731,SP
147.5,312.31,186.141719,SP
157.83,312.99,186.173921,SP
134.7,309.33,186.217078,SP
154.83,307.05,186.250733,SP
144.4,307.51,186.301334,SP
269.16,296.82,186.339388,SP
389.25,289.29,186.383285,SP
496.36,306.46,186.415587,SP
498.42,308.67,186.458668,SP
560.4,325.9,186.490059,SP
547.08,330.3,186.520409,SP
611.65,354.21,186.562239,SP
699.19,375.68,186.604037,SACCADE
744.2,400.58,186.637499,SACCADE
778.73,418.64,186.677932,SP
781.76,419.12,186.706158,SP
779.48,418.28,186.743441,SP
791.34,422.05,186.775055,SP
826.38,421.4,186.818225,SP
830.09,431.16,186.852335,SP
966.37,466.24,186.895327,SP
965.85,481.9,186.926745,SP
970.81,506.73,186.963069,SP
985.74,496.77,187.003032,SP
937.7,497.56,187.042764,SP
898.24,485.65,187.071298,SP
949.15,487.97,187.100474,SP
849.82,466.41,187.136922,SP
763.71,447.52,187.17807,SP
787.94,473.87,187.20751,SP
862.9,469.01,187.241858,FIX
978.01,522.85,187.275827,FIX
949.51,520.72,187.322423,FIX
906.63,521.8,187.349518,FIX
978.31,534.32,187.395388,FIX
969.04,518.39,187.427139,FIX
978.49,492.89,187.461164,FIX
980.05,480.27,187.510407,FIX
996.83,490.54,187.545748,FIX
1010.05,499.54,187.593327,FIX
1015.52,489.57,187.628167,SP
1020.58,490.48,187.672345,SP
1021.78,490.35,187.703753,SP
1004.42,468.7,187.745724,SP
961.6,450.66,187.774816,SP
976.41,444.9,187.820802,SP
974.27,431.16,187.848685,SP
955.78,426.34,187.885367,SP
901.19,421.72,187.920741,SP
890.81,404.47,187.963138,SP
891.38,398.7,187.995408,SP
869.54,402.86,188.041282,SP
865.41,401.7,188.067886,SP
872.62,409.55,188.104034,SP
856.97,409.93,188.134251,SP
845.8,399.48,188.178081,SP
829.43,399.08,188.219169,SP
807.69,393.93,188.268676,SP
776.27,398.1,188.31065,SP
755.48,399.1,188.349115,SP
749.94,396.63,188.402899,SP
751.89,390.48,188.436258,SP
764.96,386.46,188.479702,SP
789.16,399.04,188.513091,SP
804.41,397.62,188.549417,SP
807.58,398.1,188.601627,SP
799.52,386.15,188.63857,SP
788.39,380.29,188.693854,SP
790.18,379.16,188.722243,SP
802.12,376.55,188.765745,SP
801.04,381.47,188.80856,SP
804.69,381.04,188.848403,SP
807.78,380.82,188.880068,SP
787.78,378.49,188.91551,SP
785.07,380.88,188.963547,SP
799.05,368.99,189.007942,SP
791.56,370.09,189.055696,SP
791.72,368.35,189.088358,SP
774.63,371.66,189.127761,SP
765.75,365.52,189.176513,SP
751.71,358.79,189.204767,SP
744.15,354.25,189.248497,SP
730.18,359.84,189.287545,SP
727.81,361.65,189.315093,SP
749.81,361.4,189.346963,SP
753.86,368.83,189.382547,SP
743.14,354.32,189.429141,SP
756.74,348.49,189.455382,SP
757.46,347.03,189.484785,SP
742.07,343.12,189.522485,SP
740.77,334.17,189.567093,SP
744.83,342.88,189.597062,SP
751.48,337.28,189.638349,SP
746.14,327.79,189.668087,SP
755.02,304.28,189.707699,SP
770.52,313.14,189.737525,SP
792.14,299.46,189.776214,SP
785.65,292.88,189.800752,SP
765.76,297.07,189.841135,SP
760.85,296.03,189.875739,SP
738.98,294.64,189.919586,SP
734.19,301.07,189.947531,SP
740.35,300.7,189.991259,SP
740.13,293.4,190.017324,SP
765.08,302.76,190.063939,SP
770.81,300.2,190.092293,SP
747.65,296.79,190.135146,SP
743.7,294.01,190.168586,SP
746.05,292.78,190.207818,SP
749.88,301.06,190.242141,FIX
781.39,333.15,190.293921,FIX
793.82,355.19,190.339191,FIX
809.12,349.17,190.371387,FIX
824.76,365.15,190.414113,FIX
800.29,384.02,190.446873,FIX
790.98,382.26,190.484152,FIX
797.73,384.04,190.5121,FIX
794.46,416.81,190.558518,FIX
784.89,458.34,190.586392,FIX
797.85,458.14,190.623381,FIX
800.38,483.44,190.654718,FIX
786.64,474.39,190.695537,FIX
782.59,487.31,190.727607,FIX
783.13,499.35,190.764217,FIX
790.24,509.94,190.795723,FIX
797.36,549.4,190.839591,FIX
781.77,548.96,190.870223,FIX
835.09,571.06,190.913603,FIX
832.13,594.26,190.947119,FIX
839.62,611.37,190.982898,FIX
851.9,613.03,191.019082,FIX
860.71,667.28,191.064894,FIX
862.19,682.73,191.100923,FIX
870.84,686.44,191.145899,FIX
863.41,719.17,191.175851,FIX
854.73,750.01,191.220693,SP
857.63,741.35,191.254034,SP
858.19,736.53,191.289779,SP
854.77,740.41,191.340689,SP
843.77,757.92,191.372884,SP
839.49,768.85,191.417746,SP
845.06,757.09,191.446507,SP
841.41,743.74,191.483489,SP
844.2,746.13,191.513743,SP
844.03,728.25,191.559364,SP
848.79,723.94,191.592994,SP
838.78,719.78,191.640458,SP
836.75,715.19,191.676436,SP
828.26,722.43,191.719728,SP
833.27,718.52,191.749363,SP
819.46,730.52,191.792241,SP
830.1,740.75,191.817447,SP
836.21,739.78,191.85846,SP
849.05,705.91,191.886725,SP
856.02,693.86,191.93194,SP
850.27,703.61,191.958972,SP
841.48,704.54,192.005531,SP
839.72,718.35,192.038903,SP
844.78,726.7,192.077897,SP
854.36,727.19,192.107939,SP
863.1,732.33,192.143296,SP
853.31,742.09,192.17561,SP
837.14,748.84,192.22008,SP
856.32,718.88,192.249764,SP
846.64,710.99,192.290621,SP
846.74,706.72,192.315202,SP
863.86,706.95,192.352539,SP
856.83,697.95,192.388345,SP
847.64,711.16,192.415102,SP
849.52,714.24,192.443376,SP
845.61,719.89,192.479491,SP
837.07,716.2,192.529403,SP
814.85,707.74,192.559376,SP
805.65,694.66,192.590292,FIX
807.88,699.06,192.633648,FIX
811.38,710.99,192.666992,FIX
797.51,684.04,192.699624,FIX
791.97,707.9,192.744137,FIX
798.93,706.7,192.777291,FIX
817.17,720.7,192.806758,SP
822.89,706.41,192.856916,SP
830.03,691.74,192.886669,SP
857.59,678.65,192.922975,SP
854.3,684.81,192.955559,FIX
859.7,694.1,193.000153,FIX
863.79,705.23,193.032706,FIX
864.8,711.51,193.072324,FIX
872.35,724.25,193.108671,FIX
869.82,735.86,193.135174,FIX
882.22,727.66,193.162241,FIX
868.49,730.64,193.199846,FIX
872.32,727.63,193.238823,FIX
878.62,722.14,193.273911,FIX
885.03,722.17,193.303087,SP
874.78,697.89,193.339764,SP
888.27,695.83,193.37673,SP
892.38,685.26,193.401509,SP
908.28,678.57,193.441176,SP
907.68,683.15,193.46953,SP
904.95,669.23,193.503275,SP
902.47,667.23,193.533728,SP
901.96,656.58,193.572672,SP
917.62,674.18,193.608211,SP
925.15,648.18,193.632829,SP
925.21,649.84,193.659736,SP
946.67,639.76,193.694213,SP
959.57,621.21,193.731386,SP
958.03,619.78,193.767694,SP
970.27,629.19,193.802263,SP
943.02,622.85,193.831508,SP
921.36,636.23,193.871691,SP
888.35,630.42,193.897587,SP
886.64,641.71,193.939679,SP
871.19,642.39,193.969681,SP
854.77,658.38,194.01377,SP
839.0,675.58,194.045449,SP
812.49,691.25,194.080967,SP
801.83,697.18,194.112615,SP
783.33,688.44,194.152497,SP
744.75,691.77,194.185237,SP
755.6,700.37,194.228703,SP
775.54,707.57,194.255818,SP
757.27,718.75,194.302286,SP
742.6,720.5,194.333747,SP
729.2,721.0,194.378649,SP
744.47,692.37,194.412846,SP
728.54,691.4,194.454085,SP
736.68,686.05,194.486804,SP
749.74,672.73,194.526172,SP
742.83,651.74,194.556712,SP
732.36,665.65,194.602702,SP
720.24,664.7,194.632505,SP
726.15,654.4,194.673959,SP
721.01,652.8,194.708291,SP
734.08,622.08,194.751173,SP
747.95,625.79,194.77751,SP
753.35,617.03,194.821059,SP
739.21,617.43,194.847331,SP
730.61,629.59,194.884274,SP
718.49,626.45,194.914491,SP
742.11,601.18,194.957137,SP
750.48,597.99,194.986599,SP
782.07,569.46,195.023354,SP
767.51,568.42,195.058134,SP
758.35,575.42,195.102221,SP
705.73,592.08,195.131749,SP
695.53,606.54,195.177924,SP
669.65,631.19,195.210927,SP
697.87,626.28,195.251995,SP
599.0,648.15,195.281715,SACCADE
559.62,640.94,195.325394,SACCADE
499.77,651.2,195.358038,SACCADE
425.16,658.54,195.403158,SACCADE
398.51,664.59,195.43463,SACCADE
331.65,678.99,195.482291,SACCADE
324.03,668.08,195.53579,SACCADE
484.79,594.6,195.571444,SACCADE
509.09,583.39,195.615019,SACCADE
663.71,566.55,195.647269,SACCADE
766.05,542.69,195.680795,SACCADE
771.57,533.63,195.727208,SACCADE
950.63,474.9,195.763632,SACCADE
1005.82,460.59,195.801283,SACCADE
1026.83,435.78,195.844181,SACCADE
1093.98,425.19,195.876027,SACCADE
1137.46,425.18,195.907408,SACCADE
1166.37,419.3,195.950797,SACCADE
1206.93,443.78,195.987731,SACCADE
1248.26,449.1,196.016747,SACCADE
1246.18,443.05,196.058402,SACCADE
1253.74,441.51,196.100875,SP
1253.29,443.47,196.129423,SP
1253.42,457.5,196.173832,SP
1238.24,454.19,196.203859,SP
1219.38,445.64,196.24271,SP
1221.93,455.89,196.272365,SP
1228.91,460.01,196.316992,SP
1221.18,456.4,196.344721,SP
1216.06,462.16,196.389317,SP
1205.95,457.96,196.415869,SP
1220.26,477.9,196.460801,SP
1207.2,478.86,196.489852,SP
1203.06,482.96,196.532031,SP
1203.86,479.3,196.566044,SP
1211.27,490.93,196.610597,SP
1203.37,499.63,196.643819,SP
1195.1,509.62,196.681707,SP
1182.44,513.72,196.714483,SP
1166.53,508.14,196.756036,SP
1146.41,501.23,196.792849,SP
1155.99,499.89,196.833285,SP
1154.76,496.6,196.864683,SP
1144.72,493.98,196.906641,SP
1119.29,486.14,196.941399,SP
1114.57,480.11,196.985538,SP
1111.13,489.83,197.014184,SP
1093.66,487.84,197.058126,SP
1104.77,491.72,197.093495,SP
1085.71,475.1,197.134476,SP
1073.07,468.47,197.166928,SP
1062.52,466.03,197.203421,SP
1051.21,450.23,197.234449,SP
1062.2,458.7,197.275033,SP
1049.97,452.71,197.311017,SP
1052.69,449.24,197.341528,SP
1055.77,453.85,197.380817,SP
1034.8,448.66,197.422547,SP
1046.56,458.88,197.451938,SP
1015.77,434.16,197.499077,SP
1017.18,430.88,197.526625,SP
994.74,407.31,197.565764,SP
1005.84,408.35,197.600588,SP
993.71,445.03,197.64509,SP
991.92,464.43,197.676916,SP
1028.45,494.6,197.709121,SP
1048.09,507.1,197.749542,SP
1051.01,533.25,197.782381,SP
1036.11,545.07,197.820269,SP
1041.73,552.91,197.864816,SP
1042.53,541.97,197.894845,SP
1052.88,546.87,197.926375,SP
1055.01,560.69,197.968631,SP
1048.02,556.27,198.007049,SP
1022.5,511.39,198.037262,SP
1019.34,506.9,198.069129,SP
1026.46,505.88,198.113822,SP
1044.31,514.07,198.142922,SP
1044.59,508.49,198.180784,SP
1049.57,513.27,198.227024,SP
1065.11,517.79,198.259646,SP
1076.16,524.6,198.296602,SP
1072.67,523.8,198.339397,SP
1050.51,513.8,198.37383,SP
1045.64,509.75,198.41374,SP
1041.86,511.62,198.438006,SP
1052.81,531.32,198.480745,SP
1050.82,540.94,198.510976,SP
1055.29,545.9,198.550977,SP
1050.56,551.7,198.58424,SP
1049.07,556.86,198.62345,SP
1036.36,546.39,198.655038,SP
1039.0,527.54,198.694988,SP
1048.36,533.54,198.725697,SP
1036.18,519.47,198.772618,SP
1020.57,517.33,198.804483,SP
1025.82,517.72,198.841642,SP
1027.42,525.82,198.870509,SP
1015.31,526.69,198.910271,SP
1019.62,504.57,198.946745,SP
1013.84,511.95,198.973912,SP
1029.13,514.02,199.002579,SP
1033.27,511.41,199.041165,SP
1032.22,523.07,199.081183,SP
1044.66,537.07,199.108968,SP
1042.77,546.61,199.149493,SP
1035.36,533.83,199.190146,SP
1049.82,535.97,199.227172,SP
1032.64,529.8,199.254011,SP
1014.83,513.3,199.29283,SP
1004.33,504.81,199.320247,SP
1009.18,490.98,199.35981,SP
997.43,495.63,199.385752,SP
1002.49,507.32,199.42457,SP
1002.02,512.08,199.453935,SP
997.7,519.2,199.493476,SP
994.95,517.76,199.525377,SP
1001.76,518.07,199.552258,SP
1009.49,523.84,199.582298,SP
1008.03,517.24,199.622615,SP
998.28,502.65,199.660702,SP
991.97,505.29,199.69293,SP
996.6,513.01,199.726661,SP
1003.75,515.15,199.754308,SP
996.55,496.03,199.793017,SP
987.81,501.66,199.817893,SP
995.56,487.12,199.86138,SP
986.69,497.81,199.890946,SP
1011.29,514.14,199.937282,SP
1010.84,526.21,199.959669,SP
1012.18,512.42,200.002128,SP
1011.18,508.54,200.029066,SP
1009.81,522.53,200.07319,SP
1008.19,524.96,200.103545,SP
1018.16,535.31,200.141955,FIX
1014.16,549.44,200.172256,FIX
1017.74,556.17,200.214801,FIX
1031.14,534.19,200.245196,FIX
1025.37,559.09,200.289241,FIX
1035.47,580.79,200.316544,FIX
1041.89,606.23,200.362118,FIX
1031.96,649.3,200.389381,FIX
1020.81,673.99,200.432195,FIX
1017.71,684.14,200.462449,FIX
1008.57,718.73,200.497629,FIX
995.99,733.64,200.527145,FIX
998.27,731.17,200.56215,FIX
992.77,739.17,200.608121,FIX
986.77,744.65,200.635615,FIX
967.62,758.24,200.665165,FIX
968.76,744.18,200.713256,FIX
970.39,730.81,200.748989,FIX
959.24,715.86,200.776589,FIX
953.79,708.45,200.806685,FIX
950.7,702.55,200.8506,FIX
948.97,692.22,200.88629,FIX
939.52,661.55,200.929168,FIX
941.78,654.64,200.966922,FIX
933.15,673.02,201.011859,FIX
940.0,682.79,201.036105,FIX
949.61,694.98,201.07519,FIX
941.75,710.33,201.102727,FIX
931.59,733.7,201.137064,FIX
935.29,732.9,201.169286,FIX
935.2,746.22,201.210533,FIX
934.72,736.67,201.24812,FIX
946.63,729.78,201.277754,FIX
926.19,745.05,201.3195,FIX
940.51,740.43,201.347306,FIX
932.06,743.53,201.385216,FIX
945.17,706.57,201.412349,FIX
952.23,714.07,201.449388,FIX
940.81,712.27,201.475369,FIX
915.86,711.89,201.516663,FIX
912.02,717.95,201.539706,FIX
909.53,724.88,201.578189,FIX
905.57,727.85,201.605669,FIX
915.71,737.15,201.649571,FIX
916.9,739.03,201.685374,FIX
936.75,723.67,201.711033,FIX
953.76,710.36,201.745406,FIX
944.45,722.63,201.774089,FIX
938.35,721.54,201.805688,FIX
935.21,715.39,201.834149,FIX
942.58,718.05,201.871759,FIX
952.74,714.87,201.893736,FIX
959.91,710.27,201.928318,FIX
979.77,699.27,201.967542,FIX
987.77,675.69,201.993593,FIX
974.28,658.27,202.038113,FIX
963.44,649.37,202.068852,FIX
954.51,624.03,202.104439,FIX
956.28,623.33,202.128147,FIX
953.59,613.46,202.165544,FIX
944.11,645.01,202.188741,FIX
930.22,606.12,202.228921,FIX
908.15,631.97,202.267569,FIX
914.66,659.46,202.298927,FIX
917.97,674.04,202.327101,FIX
911.81,705.58,202.364085,FIX
918.71,730.38,202.401615,FIX
914.86,752.57,202.430569,SP
914.44,761.77,202.465396,SP
930.38,756.48,202.494448,SP
943.83,779.47,202.531706,SP
935.57,775.42,202.566891,SP
928.92,775.97,202.601463,SP
927.08,783.95,202.63145,SP
937.98,778.1,202.670398,SP
947.29,775.22,202.70323,SP
964.55,751.53,202.74462,SP
965.86,730.91,202.777871,SP
982.81,720.24,202.822327,SP
997.72,724.6,202.852679,SP
1000.56,688.86,202.893697,SP
1007.69,693.16,202.919877,SP
1009.08,698.02,202.963229,SP
993.79,702.83,202.994189,SP
997.13,704.13,203.035539,SP
998.36,711.79,203.060406,SP
1010.2,730.99,203.103359,SP
1018.35,738.25,203.136504,SP
1013.04,725.2,203.178472,SP
1019.14,719.99,203.208458,SP
1013.83,742.98,203.244557,SP
1008.91,762.88,203.272554,SP
1000.56,749.02,203.310088,SP
1017.21,730.38,203.346171,SP
1020.93,731.57,203.376745,SP
1018.93,701.55,203.403457,SP
1010.74,690.77,203.436861,SP
1003.57,682.15,203.474363,SP
1011.51,674.79,203.496698,SP
1026.2,677.4,203.534784,SP
1038.96,646.62,203.554998,SP
1027.27,651.44,203.594187,SP
1034.2,636.89,203.625962,SP
1020.92,665.85,203.66339,SP
1019.82,679.58,203.705552,SP
1028.02,702.97,203.739945,SP
1003.26,722.19,203.764739,SP
983.39,720.79,203.799175,SP
968.43,716.31,203.834761,SP
968.09,706.73,203.854891,SP
957.44,698.52,203.898926,SP
946.09,699.24,203.922817,SP
920.15,719.47,203.959593,SP
918.88,708.2,203.983043,SP
893.08,706.12,204.020585,SP
897.31,708.82,204.058551,SP
880.26,712.04,204.088424,SP
863.5,692.76,204.126785,SP
843.2,695.87,204.156833,SP
825.23,676.15,204.201983,SP
792.38,672.61,204.229211,SP
781.33,660.54,204.2636,SP
772.46,668.06,204.301948,SP
774.5,660.96,204.343948,SP
774.92,666.08,204.375818,SP
798.86,661.05,204.414283,SP
795.49,635.77,204.441614,SP
804.63,633.58,204.48221,SP
807.36,641.58,204.513317,SP
791.01,649.0,204.557719,SP
803.8,625.61,204.58808,SP
802.7,625.57,204.632498,SP
786.55,622.84,204.657113,SP
803.08,616.11,204.706124,SP
786.14,631.13,204.735457,SP
792.08,640.14,204.778411,SP
787.0,643.73,204.810864,SP
756.38,660.19,204.840208,SP
726.67,663.98,204.880586,SP
718.5,666.21,204.925648,SP
721.19,676.27,204.953024,SP
740.59,673.03,204.9924,SP
724.92,689.79,205.015947,SP
736.22,692.9,205.058131,SP
759.21,689.1,205.088916,SP
761.75,686.65,205.132868,SP
782.12,668.47,205.158756,SP
782.62,665.17,205.200709,SP
799.93,652.61,205.234159,SP
801.82,653.17,205.281607,SP
812.28,660.5,205.313417,SP
804.9,673.85,205.35339,SP
815.31,660.75,205.385409,SP
828.96,642.92,205.427504,SP
802.4,615.75,205.462598,SP
800.72,617.9,205.508063,SP
808.97,616.92,205.537274,SP
799.53,631.76,205.565686,SP
816.82,622.68,205.607221,SP
820.03,626.95,205.647923,SP
816.24,634.19,205.67636,SP
814.99,643.83,205.715819,SP
822.55,636.38,205.740525,SP
806.58,649.56,205.781335,SP
826.44,640.19,205.821323,SP
823.42,645.76,205.865914,SP
817.29,656.71,205.89683,SP
831.51,673.43,205.932559,SP
823.24,666.77,205.970643,SP
828.36,658.3,206.008766,SP
852.55,635.4,206.038573,SP
852.33,652.44,206.085296,SP
862.04,636.46,206.1164,SP
851.51,635.57,206.14763,SP
870.12,623.59,206.196163,SP
864.7,628.67,206.225588,SP
854.29,628.45,206.271439,SP
872.53,609.85,206.307033,SP
853.85,622.71,206.354419,SP
837.86,636.74,206.386971,SP
852.34,609.93,206.425233,SP
855.05,617.49,206.455665,SP
853.7,609.27,206.500779,SP
846.57,628.0,206.52998,SP
840.78,641.95,206.571345,SP
823.17,652.44,206.595554,SP
826.03,640.15,206.634737,SP
810.24,638.11,206.665737,SP
808.91,636.57,206.704067,SP
813.56,648.91,206.737319,SP
781.02,650.19,206.780424,SP
799.49,631.4,206.810473,SP
794.75,625.66,206.855007,SP
775.08,636.61,206.886873,SP
773.17,634.66,206.925804,SP
766.67,625.14,206.960331,SP
755.21,636.04,207.002514,SP
742.5,648.09,207.032056,SP
742.23,639.99,207.072367,SP
725.18,641.37,207.106077,SP
743.12,624.5,207.14658,SP
724.26,625.12,207.177893,SP
729.29,617.05,207.22062,SP
710.72,624.75,207.253832,SP
714.09,623.74,207.29707,SP
700.69,620.37,207.330151,SP
708.53,615.66,207.374269,SP
732.92,583.02,207.400014,SP
719.78,586.24,207.444385,SP
708.61,586.43,207.477062,SP
712.08,562.95,207.52342,SP
707.88,554.59,207.555096,SP
715.03,554.83,207.585443,SP
719.11,554.88,207.632358,SP
691.3,553.65,207.662467,SP
663.43,547.3,207.699019,SP
634.04,530.32,207.742874,SP
660.98,496.47,207.771655,SP
678.27,474.34,207.807216,SP
657.92,480.95,207.841482,SP
649.36,487.32,207.880132,SP
659.3,480.4,207.914301,SP
656.58,487.76,207.945536,SP
630.06,505.94,207.981581,SP
665.77,485.3,208.026178,SP
684.42,483.63,208.06099,SP
702.26,465.03,208.102716,SP
744.93,462.43,208.139442,SP
804.53,456.97,208.167906,SACCADE
880.17,439.56,208.212526,SACCADE
944.41,435.52,208.242564,SACCADE
995.04,426.7,208.282729,SACCADE
1023.33,409.83,208.312819,SACCADE
1093.16,409.05,208.352613,SACCADE
1124.5,407.39,208.382944,SACCADE
1201.02,382.28,208.421339,SACCADE
1212.38,379.99,208.461903,SP
1324.41,366.99,208.497793,SP
1369.8,362.1,208.531863,SP
1412.91,368.43,208.571364,SP
1450.9,381.31,208.603885,SP
1505.58,383.45,208.63941,SP
1535.69,357.17,208.66653,SP
1482.3,375.35,208.706211,SP
1493.68,370.55,208.743335,SP
1509.44,372.29,208.772037,SP
1527.61,374.41,208.81545,SP
1557.2,378.74,208.840941,SP
1516.78,383.88,208.883153,SP
1510.99,394.21,208.911007,SP
1490.94,371.54,208.946372,SP
1486.6,368.76,208.974336,SP
1500.41,370.86,209.015739,SP
1497.8,369.93,209.045052,SP
1474.85,354.57,209.081625,SP
1477.65,371.76,209.11272,SP
1437.38,371.71,209.152753,SP
1410.85,382.83,209.18962,SP
1432.04,392.64,209.230881,SP
1405.49,386.42,209.258011,SP
1438.64,399.81,209.303427,SP
1457.15,412.02,209.332007,SP
1504.09,425.97,209.378129,SP
1522.19,424.24,209.404977,SP
1558.86,433.22,209.449159,SP
1588.57,444.24,209.479439,SP
1618.79,462.16,209.523188,SP
1635.43,464.92,209.552819,SP
1649.8,476.83,209.593391,SP
1633.79,472.08,209.628788,SP
1615.59,465.19,209.670671,SP
1613.43,464.22,209.697024,SP
1617.58,456.4,209.74155,SP
1603.71,444.47,209.777601,SP
1600.4,449.53,209.816342,SP
1619.5,451.58,209.845438,SP
1615.54,453.61,209.881549,SP
1553.1,435.64,209.911723,SP
1556.89,435.63,209.955032,SP
1541.55,431.28,209.985686,SP
1553.62,437.25,210.022887,SP
1530.26,454.01,210.059911,SP
1488.25,452.0,210.104592,SP
1484.7,453.36,210.135709,SP
1462.42,453.72,210.180451,SP
1427.02,466.33,210.209532,SP
1431.7,488.04,210.245269,SP
1416.19,491.46,210.273197,SP
1427.36,495.36,210.313642,SP
1437.02,474.85,210.339698,SP
1423.4,477.12,210.380972,SP
1415.19,471.07,210.409283,SP
1437.2,469.03,210.450276,SP
1420.47,486.57,210.48703,SP
1415.77,477.93,210.530759,SP
1398.96,479.13,210.567022,SP
1357.12,495.43,210.604258,SP
1365.84,505.25,210.635546,SP
1333.4,529.27,210.68108,SP
1319.92,543.65,210.715543,SACCADE
1279.13,556.37,210.756477,SACCADE
1171.93,586.21,210.78743,SACCADE
1125.57,593.55,210.831096,SACCADE
1042.8,601.38,210.856458,SACCADE
996.75,609.71,210.903498,SACCADE
980.78,617.86,210.933926,SACCADE
990.15,613.47,210.973372,SACCADE
956.84,629.55,211.000231,SP
927.35,643.96,211.039966,SP
897.88,664.02,211.070801,SP
886.4,680.29,211.113171,SP
868.27,687.27,211.14572,SP
853.0,703.61,211.190407,FIX
850.47,697.58,211.217271,FIX
855.97,695.02,211.259198,FIX
844.36,692.12,211.294546,FIX
844.92,698.29,211.337934,FIX
860.3,696.65,211.367048,FIX
851.04,692.95,211.401959,FIX
859.25,715.75,211.439312,FIX
860.41,716.42,211.484056,FIX
863.45,738.18,211.519233,SP
864.68,746.89,211.564125,SP
877.0,732.45,211.592508,SP
887.84,721.89,211.621538,SP
877.54,749.68,211.662359,SP
885.71,730.83,211.701208,SP
880.32,728.82,211.736318,SP
898.91,764.47,211.765331,SP
909.2,750.41,211.801903,SP
915.06,756.33,211.844872,SP
937.62,777.3,211.875762,SP
957.33,745.27,211.918302,SP
975.29,744.14,211.947265,SP
943.77,699.9,211.985768,SP
972.78,723.74,212.017745,SP
969.19,741.12,212.060031,SP
996.37,791.42,212.094658,SP
1022.73,821.94,212.121107,SP
1037.9,823.03,212.156936,SP
1057.34,837.03,212.201403,SP
1061.36,832.4,212.228608,SP
1081.28,836.09,212.27051,SP
1108.98,842.2,212.299766,SP
1084.92,791.56,212.345628,SP
1077.48,781.7,212.373338,SP
1069.45,749.25,212.41518,SP
1026.2,750.09,212.439733,SP
1010.51,761.74,212.482313,SP
1018.74,728.13,212.508249,SP
1047.19,727.74,212.555108,SP
1033.72,728.94,212.584744,SP
1005.36,732.99,212.624299,SP
956.1,731.82,212.660543,SP
870.56,726.05,212.702419,SP
902.83,736.27,212.731787,SP
848.05,764.7,212.775812,SP
813.87,760.61,212.805238,SP
812.94,776.13,212.845817,SP
782.27,801.55,212.875404,SP
737.42,815.87,212.918932,SP
720.61,814.16,212.947535,SP
713.32,822.26,212.986721,SP
709.73,828.4,213.015242,SP
710.34,823.36,213.055719,SP
707.02,811.45,213.08713,SP
745.18,777.21,213.125648,SP
757.22,780.87,213.152927,SP
768.43,770.26,213.205239,SP
749.84,782.42,213.239708,SP
